,Close,Train_Return,Date
2021-01-29,3785.939,0.2681613,2021-01-29
2021-02-01,3710.898,-1.9820988,2021-02-01
2021-02-02,3749.6504,1.0442853,2021-02-02
2021-02-03,3729.479,-0.53795576,2021-02-03
2021-02-04,3762.278,0.8794546,2021-02-04
2021-02-05,3808.3152,1.2236476,2021-02-05
2021-02-08,3817.6155,0.24421215,2021-02-08
2021-02-09,3855.4783,0.99179745,2021-02-09
2021-02-10,3860.7002,0.1354456,2021-02-10
2021-02-11,3874.9346,0.3687024,2021-02-11
2021-02-12,3876.602,0.043034554,2021-02-12
2021-02-16,3887.44,0.27956963,2021-02-16
2021-02-17,3889.292,0.047636032,2021-02-17
2021-02-18,3898.0864,0.22611618,2021-02-18
2021-02-19,3886.0442,-0.3089249,2021-02-19
2021-02-22,3881.1318,-0.12640953,2021-02-22
2021-02-23,3855.402,-0.6629467,2021-02-23
2021-02-24,3854.509,-0.023162365,2021-02-24
2021-02-25,3864.0574,0.2477169,2021-02-25
2021-02-26,3816.8499,-1.2217104,2021-02-26
2021-03-01,3832.0928,0.39936304,2021-03-01
2021-03-02,3826.0874,-0.15671253,2021-03-02
2021-03-03,3799.4873,-0.6952286,2021-03-03
2021-03-04,3823.0159,0.6192565,2021-03-04
2021-03-05,3788.939,-0.8913636,2021-03-05
2021-03-08,3791.9812,0.08028746,2021-03-08
2021-03-09,3755.842,-0.9530425,2021-03-09
2021-03-10,3818.5044,1.6683936,2021-03-10
2021-03-11,3819.2827,0.020384789,2021-03-11
2021-03-12,3872.0186,1.3807774,2021-03-12
2021-03-15,3886.9338,0.38520098,2021-03-15
2021-03-16,3926.1206,1.0081649,2021-03-16
2021-03-17,3923.5466,-0.06555915,2021-03-17
2021-03-18,3944.7786,0.54113865,2021-03-18
2021-03-19,3902.1382,-1.0809302,2021-03-19
2021-03-22,3906.4165,0.10963678,2021-03-22
2021-03-23,3894.2146,-0.31235814,2021-03-23
2021-03-24,3873.9595,-0.520134,2021-03-24
2021-03-25,3875.7322,0.045764446,2021-03-25
2021-03-26,3872.315,-0.08816719,2021-03-26
2021-03-29,3903.3186,0.80064535,2021-03-29
2021-03-30,3911.4878,0.20928383,2021-03-30
